37,27
37,28
37,29
37,30
38,17
38,18
38,19
38,20
38,21
38,22
38,23
38,24
38,25
38,26
38,27
38,28
38,29
38,30
39,17
39,18
39,19
39,20
39,21
39,22
39,23
39,24
39,25
39,26
39,27
39,28
40,17
40,18
40,19
40,20
40,21
40,22
40,23
40,24
40,25
40,26
40,27
40,28
41,17
41,18
41,19
41,20
41,21
41,22
41,23
41,24
41,25
41,26
42,17
42,18
42,19
42,20
42,21
42,22
42,23
42,24
42,25
42,26
43,18
43,19
43,20
43,21
43,22
43,23
43,24
43,25
43,26
44,20
44,21
44,22
44,23
44,24
44,25
44,26
45,20
45,21
45,22
45,23
45,24
45,25
46,24
46,25
Quebec 128
North_America
Greenland,Ontario,Eastern_U.S.
33,39
33,40
33,41
33,42
33,43
33,45
33,46
33,47
33,48
34,45
34,46
34,47
35,45
35,46
35,47
32,39
32,40
32,41
32,42
32,43
32,44
32,45
32,46
31,39
31,40
31,41
31,42
31,43
31,44
31,45
31,46
30,39
30,40
30,41
30,42
30,43
30,44
30,45
29,39
29,40
29,41
29,42
29,43
29,44
29,45
29,46
29,47
29,48
28,39
28,40
28,41
28,42
28,43
28,44
28,45
28,46
28,47
28,48
28,49
27,39
27,40
27,41
27,42
27,43
27,44
27,45
27,46
27,47
27,48
27,49
27,50
26,39
26,40
26,41
26,42
26,43
26,44
26,45
26,46
26,47
26,48
26,49
26,50
25,39
25,40
25,41
25,42
25,43
25,44
25,45
25,46
25,47
25,48
25,49
24,40
24,41
24,42
24,43
24,44
24,45
24,46
24,47
24,48
23,41
23,42
23,43
23,44
23,45
23,46
23,47
23,48
22,41
22,42
22,43
22,44
22,45
22,47
21,41
21,42
21,43
21,44
21,45
20,42
20,43
20,44
19,42
19,43
19,44
Eastern_U.S. 199
North_America
Quebec,Western_U.S.,Central_America,Ontario
31,31
31,32
32,31
33,31
33,32
33,33
32,32
34,31
34,32
34,33
34,35
34,38
34,39
34,40
34,41
34,42
34,43
34,44
33,44
35,35
35,36
35,37
35,40
35,41
35,42
35,43
35,44
36,34
36,35
36,36
36,39
36,40
36,41
36,42
36,43
37,34
37,35
37,36
37,37
37,38
37,39
37,40
37,41
37,42
37,43
38,34
38,35
38,36
38,37
38,38
38,39
38,40
38,41
38,42
39,34
39,35
39,36
39,37
39,38
39,39
39,40
39,41
39,42
40,34
40,35
40,36
40,37
40,38
40,39
40,40
40,41
41,34
41,35
41,36
41,37
41,38
41,39
41,40
41,41
41,42
42,34
42,35
42,36
42,37
42,38
42,39
42,40
42,41
42,42
43,34
43,35
43,36
43,37
43,38
43,39
43,40
43,41
44,34
44,35
44,36
44,37
44,38
44,39
44,40
45,34
45,35
45,36
45,37
45,38
45,39
46,34
46,35
46,36
46,37
46,38
47,36
47,37
47,38
48,37
48,38
48,39
49,37
49,38
49,39
50,38
50,39
47,26
47,27
48,27
47,28
48,28
47,29
47,30
35,31
35,32
35,33
36,31
36,32
36,33
37,31
37,32
37,33
38,31
38,32
38,33
39,31
39,32
39,33
39,30
39,29
40,31
40,32
40,33
40,30
40,29
41,31
41,32
41,33
41,30
41,29
41,28
41,27
42,31
42,32
42,33
42,30
42,29
42,28
42,27
43,31
43,32
43,33
43,30
43,29
43,28
43,27
44,31
44,32
44,33
44,30
44,29
44,28
44,27
45,31
45,32
45,33
45,30
45,29
45,28
45,27
45,26
46,31
46,32
46,33
46,30
46,29
46,28
46,27
46,26
Central_America 82
North_America
Venezuela,Western_U.S.,Eastern_U.S.
45,19
44,19
44,18
46,19
46,20
43,17
44,17
50,20
45,18
46,18
47,18
48,19
49,19
47,19
46,21
46,22
46,23
47,21
47,22
47,23
47,20
47,24
47,25
48,21
48,22
48,23
48,24
48,25
48,26
49,22
49,23
49,24
49,25
49,26
50,23
50,24
50,25
50,26
51,23
51,24
51,25
51,26
51,29
51,30
52,23
52,24
52,25
52,26
52,27
52,28
52,29
52,30
53,23
53,24
53,25
53,26
53,27
53,28
53,29
54,25
54,26
54,27
54,28
54,29
54,30
55,26
55,27
55,28
55,29
56,26
56,27
56,28
57,27
57,28
58,27
58,28
58,29
58,30
58,31
59,28
59,29
59,30
Venezuela 97
South_America
Central_America,Brazil,Peru
58,32
59,31
59,32
58,33
59,33
57,33
58,34
59,34
57,34
56,34
58,35
59,35
57,35
58,36
59,36
58,37
59,37
58,38
59,38
58,39
59,39
60,32
61,31
61,32
60,33
61,33
60,34
61,34
60,35
61,35
60,36
61,36
60,37
61,37
60,38
61,38
60,39
61,39
60,31
62,30
62,31
62,32
62,33
62,34
62,35
62,36
62,37
62,38
63,31
63,32
63,33
63,34
63,35
64,32
64,33
64,34
64,35
65,33
65,34
65,35
66,34
66,35
58,40
59,40
59,41
60,40
60,41
60,42
61,40
61,41
61,42
61,43
61,44
61,45
61,46
61,47
62,41
62,42
62,43
62,44
62,45
62,46
62,47
63,41
63,42
63,43
63,44
63,45
63,46
64,41
64,42
64,43
64,44
64,45
63,38
63,37
62,39
Brazil 307
South_America
North_Africa,Venezuela,Peru,Argentina
62,40
62,48
63,36
63,39
63,40
63,47
63,48
63,49
64,36
64,37
64,38
64,39
64,40
64,46
64,47
64,48
64,49
65,36
65,37
65,38
65,39
65,40
65,41
65,42
65,43
65,44
65,45
65,46
65,47
65,48
65,49
65,50
65,51
66,36
66,37
66,38
66,39
66,40
66,41
66,42
66,43
66,44
66,45
66,46
66,47
66,48
66,49
66,50
66,51
66,52
66,53
66,54
66,55
66,56
67,35
67,36
67,37
67,38
67,39
67,40
67,41
67,42
67,43
67,44
67,45
67,46
67,47
67,48
67,49
67,50
67,51
67,52
67,53
67,54
67,55
67,56
67,57
68,34
68,35
68,36
68,37
68,38
68,39
68,40
68,41
68,42
68,43
68,44
68,45
68,46
68,47
68,48
68,49
68,50
68,51
68,52
68,53
68,54
68,55
68,56
68,57
69,34
69,35
69,36
69,37
69,38
69,39
69,40
69,41
69,42
69,43
69,44
69,45
69,46
69,47
69,48
69,49
69,50
69,51
69,52
69,53
69,54
69,55
69,56
69,57
70,35
70,36
70,37
70,38
70,39
70,40
70,41
70,42
70,43
70,44
70,45
70,46
70,47
70,48
70,49
70,50
70,51
70,52
70,53
70,54
70,55
70,56
71,36
71,37
71,38
71,39
71,40
71,41
71,42
71,43
71,44
71,45
71,46
71,47
71,48
71,49
71,50
71,51
71,52
71,53
71,54
71,55
72,39
72,40
72,41
72,42
72,43
72,44
72,45
72,46
72,47
72,48
72,49
72,50
72,51
72,52
72,53
72,54
73,40
73,41
73,42
73,43
73,44
73,45
73,46
73,47
73,48
73,49
73,50
73,51
73,52
73,53
73,54
74,40
74,41
74,42
74,43
74,44
74,45
74,46
74,47
74,48
74,49
74,50
74,51
74,52
74,53
74,54
75,41
75,42
75,43
75,44
75,45
75,46
75,47
75,48
75,49
75,50
75,51
75,52
75,53
75,54
76,41
76,42
76,43
76,44
76,45
76,46
76,47
76,48
76,49
76,50
76,51
76,52
76,53
77,41
77,42
77,43
77,44
77,45
77,46
77,47
77,48
77,49
77,50
77,51
77,52
77,53
78,41
78,42
78,43
78,44
78,45
78,46
78,47
78,48
78,49
78,50
78,51
78,52
79,42
79,43
79,44
79,45
79,46
79,47
79,48
79,49
79,50
79,51
80,43
80,44
80,45
80,46
80,47
80,48
80,49
80,50
80,51
81,43
81,44
81,45
81,46
81,47
81,48
82,44
82,45
82,46
82,47
83,44
83,45
83,46
83,47
84,43
84,44
84,45
84,46
84,47
85,44
85,45
85,46
86,45
Peru 111
South_America
Brazil,Venezuela,Argentina
63,30
64,29
64,30
64,31
65,29
65,30
65,31
65,28
65,32
66,29
66,30
66,31
66,28
66,32
66,33
67,29
67,30
67,31
67,28
67,32
67,33
67,34
68,29
68,30
68,31
68,28
68,32
68,33
69,30
69,31
69,29
69,32
69,33
70,30
70,31
70,32
70,33
70,34
71,30
71,31
71,32
71,33
71,34
71,35
72,31
72,32
72,33
72,34
72,35
72,36
72,37
72,38
73,32
73,33
73,34
73,35
73,36
73,37
73,38
73,39
74,32
74,33
74,34
74,35
74,36
74,37
74,38
74,39
75,33
75,34
75,35
75,36
75,37
75,38
75,39
75,40
76,33
76,34
76,35
76,36
76,37
76,38
76,39
76,40
77,34
77,35
77,36
77,37
77,38
77,39
77,40
78,35
78,36
78,37
78,38
78,39
78,40
79,38
79,39
79,40
79,41
80,40
80,41
80,42
81,40
81,41
81,42
82,40
82,41
82,42
82,43
Argentina 180
South_America
Brazil,Peru
77,33
78,33
78,34
79,33
79,34
79,35
79,36
79,37
80,33
80,34
80,35
80,36
80,37
80,38
80,39
81,33
81,34
81,35
81,36
81,37
81,38
81,39
82,33
82,34
82,35
82,36
82,37
82,38
82,39
83,34
83,35
83,36
83,37
83,38
83,39
83,40
83,41
83,42
83,43
84,33
84,34
84,35
84,36
84,37
84,38
84,39
84,40
84,41
84,42
84,43
85,33
85,34
85,35
85,36
85,37
85,38
85,39
85,40
85,41
85,42
85,43
85,44
86,34
86,35
86,36
86,37
86,38
86,39
86,40
86,41
86,42
86,43
86,44
87,34
87,35
87,36
87,37
87,38
87,39
87,40
87,41
87,42
87,43
87,44
87,45
88,34
88,35
88,36
88,37
88,38
88,39
88,40
88,41
88,42
88,43
88,44
89,33
89,34
89,35
89,36
89,37
89,38
89,39
89,40
89,41
89,42
89,43
90,33
90,34
90,35
90,36
90,37
90,38
90,39
90,40
90,41
90,42
90,43
90,44
91,34
91,35
91,36
91,37
91,38
91,39
91,40
91,41
91,42
91,43
92,34
92,35
92,36
92,37
92,38
92,39
92,40
92,41
93,35
93,36
93,37
93,38
93,39
93,40
94,35
94,36
94,37
94,38
94,39
95,36
95,37
95,38
95,39
96,36
96,37
96,38
96,39
97,35
97,36
97,37
97,38
98,36
98,37
98,38
98,39
99,36
99,37
99,38
99,39
100,36
100,37
100,38
101,36
101,37
101,38
102,37
102,38
103,37
103,38
103,39
104,38
Greenland 254
North_America
Northwest_Territory,Ontario,Quebec,Iceland
1,52
1,53
1,54
1,55
1,56
1,57
1,58
2,51
2,52
2,53
2,54
2,55
2,56
2,57
2,61
2,62
3,50
3,51
3,52
3,53
3,54
3,55
3,56
3,57
3,58
3,59
3,60
3,61
4,49
4,50
4,51
4,52
4,53
4,54
4,55
4,56
4,57
4,58
4,59
4,60
10,42
10,43
10,44
10,45
10,46
10,47
10,48
10,49
10,50
10,51
10,52
10,53
10,54
10,55
10,56
10,57
10,58
10,59
10,60
9,43
9,44
9,45
9,46
9,47
9,48
9,49
9,50
9,51
9,52
9,53
9,54
9,55
9,56
9,57
9,58
9,59
9,60
8,43
8,44
8,45
8,46
8,47
8,48
8,49
8,50
8,51
8,52
8,53
8,54
8,55
8,56
8,57
8,58
8,59
8,60
7,44
7,45
7,46
7,47
7,48
7,49
7,50
7,51
7,52
7,53
7,54
7,55
7,56
7,57
7,58
7,59
7,60
6,45
6,46
6,47
6,48
6,49
6,50
6,51
6,52
6,53
6,54
6,55
6,56
6,57
6,58
6,59
6,60
5,46
5,47
5,48
5,49
5,50
5,51
5,52
5,53
5,54
5,55
5,56
5,57
5,58
5,59
5,60
11,45
11,46
11,47
11,48
11,49
11,50
11,51
11,52
11,53
11,54
11,55
11,56
11,57
11,58
11,59
12,46
12,47
12,48
12,49
12,50
12,51
12,52
12,53
12,54
12,55
12,56
12,57
12,58
12,59
13,46
13,47
13,48
13,49
13,50
13,51
13,52
13,53
13,54
13,55
13,56
13,57
13,58
13,59
13,60
14,46
14,47
14,48
14,49
14,50
14,51
14,52
14,53
14,54
14,55
14,56
14,57
14,58
14,59
15,47
15,48
15,49
15,50
15,51
15,52
15,53
15,54
15,55
15,56
15,57
15,58
16,46
16,47
16,48
16,49
16,50
16,51
16,52
16,53
16,54
16,55
16,56
16,57
17,46
17,47
17,48
17,49
17,50
17,51
17,52
17,53
17,54
18,47
18,48
18,49
18,50
18,51
18,52
18,53
19,48
19,49
19,50
19,51
19,52
20,49
20,50
20,51
21,49
21,50
21,51
22,50
22,51
Iceland 45
Europe
Great_Britain,Scandinavia,Greenland
19,62
19,63
19,64
19,65
19,66
19,67
19,68
19,69
19,70
20,63
20,64
20,65
20,66
20,67
20,68
20,69
20,70
20,71
21,62
21,63
21,64
21,65
21,66
21,67
21,68
21,69
21,70
22,63
22,64
22,65
22,66
22,67
22,68
22,69
23,63
23,64
23,65
23,66
23,67
23,68
18,63
18,64
18,66
18,67
18,68
Great_Britain 96
Europe
Iceland,Scandinavia,Western_Europe,Northern_Europe
38,56
38,57
38,58
38,59
38,60
38,62
38,63
38,64
38,65
38,66
38,67
37,56
37,57
37,58
37,59
37,60
37,63
37,64
37,65
37,66
37,67
37,68
36,57
36,58
36,59
36,60
36,61
36,63
36,64
36,65
36,66
36,67
36,68
35,58
35,59
35,60
35,61
35,63
35,64
35,65
35,66
35,67
35,68
34,58
34,59
34,60
34,61
34,62
34,63
34,64
34,65
34,66
34,67
34,68
33,58
33,59
33,60
33,61
33,62
33,63
33,64
33,65
33,66
33,67
32,59
32,60
32,61
32,62
32,63
32,64
32,65
31,60
31,61
31,62
31,63
31,64
30,61
30,62
30,63
29,61
29,62
29,63
29,64
28,61
28,62
28,63
28,64
28,65 
27,61
27,62
27,63
27,64
27,65
26,62
26,63
26,64
Western_Europe 131
Europe
Northern_Europe,Southern_Europe,Great_Britain
39,69
39,70
40,68
40,69
40,70
40,71
40,72
41,66
41,67
41,68
41,69
41,70
41,71
41,72
42,64
42,65
42,66
42,67
42,68
42,69
42,70
42,71
42,72
43,64
43,65
43,66
43,67
43,68
43,69
43,70
43,71
43,72
44,65
44,66
44,67
44,68
44,69
44,70
44,71
44,72
45,66
45,67
45,68
45,69
45,70
45,71
45,72
46,66
46,67
46,68
46,69
46,70
46,71
46,72
47,61
47,62
47,63
47,64
47,65
47,66
47,67
47,68
47,69
47,70
47,71
47,72
48,61
48,62
48,63
48,64
48,65
48,66
48,67
48,68
48,69
48,70
48,72
49,62
49,63
49,64
49,65
49,66
49,67
49,68
49,69
49,70
50,63
50,64
50,65
50,66
50,67
50,68
50,69
50,70
51,62
51,63
51,64
51,65
51,66
51,67
51,68
51,69
51,70
52,61
52,62
52,63
52,64
52,65
52,66
52,67
52,68
52,69
52,70
53,61
53,62
53,63
53,64
53,65
53,66
53,67
53,68
53,69
54,62
54,63
54,64
54,65
54,66
54,67
54,68
55,66
55,67
Northern_Europe 139
Europe
Southern_Europe,Western_Europe,Ukraine,Scandinavia,Great_Britain
28,76
28,77
29,76
29,77
30,76
30,77
30,78
30,79
30,80
30,81
30,82
31,75
31,76
31,77
31,78
31,79
31,80
31,81
31,82
31,83
32,74
32,75
32,76
32,77
32,78
32,79
32,80
32,81
32,82
32,83
33,73
33,74
33,75
33,76
33,77
33,78
33,79
33,80
33,81
33,82
33,83
33,84
34,72
34,73
34,74
34,75
34,76
34,77
34,78
34,79
34,80
34,81
34,82
34,83
34,84
34,85
35,71
35,72
35,73
35,74
35,75
35,76
35,77
35,78
35,79
35,80
35,81
35,82
35,83
35,84
36,71
36,72
36,73
36,74
36,75
36,76
36,77
36,78
36,79
36,80
36,81
36,82
36,83
36,84
37,71
37,72
37,73
37,74
37,75
37,76
37,77
37,78
37,79
37,80
37,81
37,82
37,83
37,84
38,71
38,72
38,73
38,74
38,75
38,76
38,77
38,78
38,79
38,80
38,81
38,82
39,71
39,72
39,73
39,74
39,75
39,76
39,77
39,78
39,79
39,80
39,81
39,82
40,73
40,74
40,75
40,76
40,77
40,78
40,79
40,80
40,81
41,73
41,74
41,75
41,76
41,80
41,81
42,80
42,81
Southern_Europe 134
Europe
Middle_East,Egypt,Western_Europe,Northern_Europe,Ukraine
39,83
39,84
40,82
40,83
40,84
40,85
41,77
41,78
41,79
41,82
41,83
41,84
41,85
42,73
42,74
42,75
42,76
42,77
42,78
42,79
42,82
42,83
42,84
42,85
43,73
43,74
43,75
43,76
43,77
43,78
43,79
43,80
43,81
43,82
43,83
43,84
43,85
44,73
44,74
44,75
44,76
44,77
44,78
44,79
44,80
44,81
44,82
44,83
44,84
44,85
44,86
45,73
45,74
45,75
45,76
45,77
45,78
45,79
45,80
45,81
45,82
45,83
45,84
45,85
45,86
46,73
46,74
46,75
46,76
46,77
46,78
46,79
46,80
46,81
46,82
46,83
46,84
46,85
47,73
47,74
47,75
47,76
47,77
47,78
47,79
47,80
47,81
47,82
47,83
47,84
48,74
48,75
48,76
48,77
48,78
48,81
48,82
48,83
48,84
49,75
49,76
49,77
49,78
49,79
49,81
49,82
49,83
49,84
50,75
50,76
50,77
50,78
50,79
50,81
50,82
50,83
50,84
51,76
51,77
51,78
51,81
51,82
52,76
52,77
52,78
52,82
52,83
53,74
53,75
53,76
53,77
53,78
53,82
53,83
Ukraine 526
Europe
Ural,Afghanistan,Middle_East,Scandinavia,Northern_Europe,Southern_Europe
15,87
15,88
15,89
15,90
15,91
15,93
15,94
15,97
15,98
15,99
15,100
15,101
15,102
15,103
15,104
15,105
16,87
16,88
16,89
16,90
16,91
16,93
16,94
16,96
16,97
16,98
16,99
16,100
16,101
16,102
16,103
16,104
16,105
17,87
17,88
17,93
17,94
17,95
17,96
17,97
17,98
17,99
17,100
17,101
17,102
17,103
17,104
18,87
18,88
18,89
18,91
18,92
18,93
18,94
18,95
18,96
18,97
18,98
18,99
18,100
18,101
18,102
18,103
18,104
19,87
19,88
19,89
19,90
19,91
19,92
19,93
19,94
19,95
19,96
19,97
19,98
19,99
19,100
19,101
19,102
19,103
19,104
20,87
20,88
20,89
20,90
20,91
20,92
20,93
20,94
20,95
20,96
20,97
20,98
20,99
20,100
20,101
20,102
20,103
20,104
20,105
21,87
21,88
21,89
21,90
21,91
21,92
21,93
21,94
21,95
21,96
21,97
21,98
21,99
21,100
21,101
21,102
21,103
21,104
21,105
22,87
22,88
22,89
22,90
22,91
22,92
22,93
22,94
22,95
22,96
22,97
22,98
22,99
22,100
22,101
22,102
22,103
22,104
22,105
23,85
23,86
23,87
23,88
23,89
23,90
23,91
23,92
23,93
23,94
23,95
23,96
23,97
23,98
23,99
23,100
23,101
23,102
23,103
23,104
23,105
24,83
24,84
24,85
24,86
24,87
24,88
24,89
24,90
24,91
24,92
24,93
24,94
24,95
24,96
24,97
24,98
24,99
24,100
24,101
24,102
24,103
24,104
24,105
25,84
25,85
25,86
25,87
25,88
25,89
25,90
25,91
25,92
25,93
25,94
25,95
25,96
25,97
25,98
25,99
25,100
25,101
25,102
25,103
25,104
25,105
26,85
26,86
26,87
26,88
26,89
26,90
26,91
26,92
26,93
26,94
26,95
26,96
26,97
26,98
26,99
26,100
26,101
26,102
26,103
26,104
26,105
27,83
27,84
27,85
27,86
27,87
27,88
27,89
27,90
27,91
27,92
27,93
27,94
27,95
27,96
27,97
27,98
27,99
27,100
27,101
27,102
27,103
27,104
27,105
28,83
28,84
28,85
28,86
28,87
28,88
28,89
28,90
28,91
28,92
28,93
28,94
28,95
28,96
28,97
28,98
28,99
28,100
28,101
28,102
28,103
28,104
28,105
29,83
29,84
29,85
29,86
29,87
29,88
29,89
29,90
29,91
29,92
29,93
29,94
29,95
29,96
29,97
29,98
29,99
29,100
29,101
29,102
29,103
29,104
29,105
30,83
30,84
30,85
30,86
30,87
30,88
30,89
30,90
30,91
30,92
30,93
30,94
30,95
30,96
30,97
30,98
30,99
30,100
30,101
30,102
30,103
30,104
30,105
31,84
31,85
31,86
31,87
31,88
31,89
31,90
31,91
31,92
31,93
31,94
31,95
31,96
31,97
31,98
31,99
31,100
31,101
32,84
32,85
32,86
32,87
32,88
32,89
32,90
32,91
32,92
32,93
32,94
32,95
32,96
32,97
32,98
33,85
33,86
33,87
33,88
33,89
33,90
33,91
33,92
33,93
33,94
33,95
33,96
33,97
34,86
34,87
34,88
34,89
34,90
34,91
34,92
34,93
34,94
34,95
34,96
34,97
35,85
35,86
35,87
35,88
35,89
35,90
35,91
35,92
35,93
35,94
35,95
35,96
35,97
36,85
36,86
36,87
36,88
36,89
36,90
36,91
36,92
36,93
36,94
36,95
36,96
36,97
37,85
37,86
37,87
37,88
37,89
37,90
37,91
37,92
37,93
37,94
37,95
37,96
37,97
38,83
38,84
38,85
38,86
38,87
38,88
38,89
38,90
38,91
38,92
38,93
38,94
38,95
38,96
38,97
38,98
39,84
39,85
39,86
39,87
39,88
39,89
39,90
39,91
39,92
39,93
39,94
39,95
39,96
39,97
40,85
40,86
40,87
40,88
40,89
40,90
40,91
40,92
40,93
40,94
40,95
40,96
41,85
41,86
41,87
41,88
41,89
41,90
41,91
41,92
41,93
41,94
41,95
41,96
42,85
42,86
42,87
42,88
42,89
42,92
42,93
42,94
42,95
42,96
42,97
43,85
43,86
43,88
43,89
43,91
43,92
43,93
43,94
43,95
43,96
43,97
43,98
44,86
44,88
44,92
44,93
44,94
44,95
44,96
44,97
44,98
45,93
45,94
45,95
45,96
45,97
46,94
46,95
46,96
46,97
47,95
47,96
47,97
14,87
14,88
14,89
14,90
14,93
14,98
14,99
14,100
14,101
14,102
14,103
14,104
14,105
Scandinavia 124
Europe
Ukraine,Iceland,Great_Britain,Northern_Europe
13,82
13,83
13,84
13,85
14,81
14,82
14,83
14,84
14,85
14,86
15,79
15,80
15,81
15,82
15,83
15,84
15,85
15,86
16,78
16,79
16,80
16,81
16,82
16,83
16,84
16,85
16,86
17,78
17,79
17,80
17,81
17,82
17,83
17,84
17,85
17,86
18,77
18,78
18,79
18,80
18,81
18,82
18,83
18,84
18,85
18,86
19,76
19,77
19,78
19,79
19,80
19,81
19,82
19,83
19,84
19,85
19,86
20,75
20,76
20,77
20,78
20,79
20,80
20,81
20,82
20,84
20,85
20,86
21,74
21,75
21,76
21,77
21,78
21,79
21,80
21,81
21,83
21,84
21,85
21,86
22,73
22,74
22,75
22,76
22,77
22,78
22,79
22,80
22,81
22,83
22,84
22,85
22,86
23,73
23,74
23,75
23,76
23,77
23,78
23,79
23,80
24,73
24,74
24,75
24,76
24,77
24,78
24,79
24,80
24,81
25,74
25,75
25,76
25,77
25,78
25,79
25,80
26,74
26,75
26,76
26,78
26,79
26,80
27,79
North_Africa 383
Africa
Egypt,Brazil,Southern_Europe,East_Africa,Congo
56,69
56,70
56,71
56,72
56,73
56,74
56,75
56,76
56,77
56,78
56,79
57,67
57,68
57,69
57,70
57,71
57,72
57,73
57,74
57,75
57,76
57,77
57,78
57,79
